year,country,ka_open,cblackmarketexchangerates,acreditmarketregulation,BankAssets_CBShare,FD,Portfolioequityassets,Currentaccountbalance,Capitalaccount,cbie_index,GDPconstant2015US
2016,Lithuania,0.8205042,10.0,9.8457286,92.4,0.2121778,3145.856,-474.13542,650.84996,0.912,42480000000.0
2017,Lithuania,0.8803361,10.0,10.0,91.63,0.2186908,4420.0561,298.63779,574.54691,0.912,44300000000.0
2018,Lithuania,0.9401681,10.0,10.0,91.45,0.2117633,4344.7941,123.29785,778.22463,0.912,46070000000.0
2019,Lithuania,1.0,10.0,10.0,89.66,0.2002022,6347.3448,1928.8281,920.81681,0.912,48220000000.0
2020,Lithuania,1.0,10.0,8.8143817,80.47,0.2070435,7673.0072,4161.0144,991.33461,0.912,48200000000.0
2021,Lithuania,1.0,10.0,9.8397346,78.0,0.1965388,9213.6557,766.78776,945.73399,0.912,51230000000.0
2002,Morocco,0.1629476,7.9332616,7.6467273,94.77,0.2610602,82.00059,1476.9,0.0,0.42,62750000000.0
2003,Morocco,0.1629476,7.9332616,7.7259106,94.59,0.2848722,116.34419,1581.7832,0.0,0.42,66630000000.0
2004,Morocco,0.1629476,9.4215795,8.0826553,94.65,0.2659351,156.19942,969.56345,0.0,0.42,69670000000.0
2005,Morocco,0.1629476,9.4215795,7.7353797,96.31,0.2642129,175.53571,1040.5673,0.0,0.42,71900000000.0
2006,Morocco,0.1629476,9.1574279,8.0,96.58,0.2710759,170.55318,1411.2345,0.0,0.7165,77500000000.0
2007,Morocco,0.1629476,8.9725209,8.0,97.52,0.2929896,906.97765,-122.03647,0.0,0.7165,80160000000.0
2008,Morocco,0.1629476,10.0,8.0,97.93,0.3093072,946.17322,-4528.4772,0.0,0.7165,84720000000.0
2009,Morocco,0.1629476,10.0,8.0,98.56,0.332262,707.30652,-4971.3307,0.0,0.7165,87900000000.0
2010,Morocco,0.1629476,10.0,7.3993963,98.73,0.3450797,948.80877,-3925.1691,0.0,0.7165,90970000000.0
2011,Morocco,0.1629476,10.0,8.1593378,99.1,0.329176,729.93518,-7999.5984,0.0,0.7165,96000000000.0
2012,Morocco,0.1629476,10.0,7.8474022,99.29,0.3306634,778.03996,-9571.2677,0.0,0.7165,98940000000.0
2013,Morocco,0.1629476,10.0,7.9997061,99.25,0.3291117,749.22092,-7844.0206,0.0,0.7165,103000000000.0
2014,Morocco,0.1629476,10.0,8.0866667,99.37,0.3343997,1196.8261,-6597.2669,1.7772652,0.7165,105800000000.0
2015,Morocco,0.1629476,10.0,8.2186667,99.34,0.3395909,1346.6186,-2160.6967,0.61792591,0.7165,110400000000.0
2016,Morocco,0.1629476,10.0,8.8089572,99.37,0.3500817,1556.2995,-4179.6696,0.0,0.7165,111000000000.0
2017,Morocco,0.1629476,10.0,8.8089572,99.46,0.3501743,1198.1778,-3677.255,0.0,0.7165,116600000000.0
2018,Morocco,0.1629476,10.0,8.8834014,99.54,0.3488629,1045.7582,-6205.2089,0.0,0.7165,120200000000.0
2019,Morocco,0.1629476,10.0,8.8439934,99.52,0.3506082,1091.3668,-4406.7599,0.0,0.768,123700000000.0
2020,Morocco,0.1629476,10.0,8.3905159,99.6,0.3527992,1322.635,-1368.3829,0.31855857,0.768,114800000000.0
2021,Morocco,0.1629476,10.0,8.6462624,99.63,0.3513359,1286.6902,-3348.6924,0.0,0.768,124000000000.0
1980,Mexico,1.0,0.0,5.6249583,69.92,0.3659347,255.0,-10422.0,0.0,0.512,557900000000.0
1981,Mexico,1.0,1.0,4.9721722,70.92,0.37181,221.0,-16240.0,0.0,0.512,611400000000.0
1982,Mexico,0.2393277,2.0,4.3193861,63.96,0.2765886,236.0,-5889.0,0.0,0.512,611100000000.0
1983,Mexico,0.1794958,3.0,3.6665999,67.62,0.2302063,277.0,5866.0,0.0,0.512,582900000000.0
1984,Mexico,0.1196639,4.0,3.0138138,72.0,0.2798161,280.0,4183.0,0.0,0.464,603300000000.0
1985,Mexico,0.0598319,5.0,2.3610277,73.52,0.3263353,435.0,800.0,0.0,0.464,614900000000.0
1986,Mexico,0.0,6.0,3.0051003,79.77,0.3263874,720.0,-1377.0,0.0,0.464,590800000000.0
1987,Mexico,0.2542898,7.0,3.6491729,88.51,0.345311,830.0,4247.0,0.0,0.464,602900000000.0
1988,Mexico,0.2542898,8.0,4.2932455,80.06,0.2749284,818.0,-2374.0,0.0,0.464,610300000000.0
1989,Mexico,0.2542898,9.0,4.9373181,81.95,0.278259,1090.0,-5825.0,0.0,0.464,632400000000.0
1990,Mexico,0.2542898,10.0,5.5813907,83.54,0.2556547,940.0,-7451.0,0.0,0.461,665600000000.0
1991,Mexico,0.4172374,10.0,6.1798753,90.01,0.2633392,1426.0,-14888.0,0.0,0.461,692100000000.0
1992,Mexico,0.4172374,10.0,6.7783599,92.98,0.296152,1709.0,-24442.0,0.0,0.461,716800000000.0
1993,Mexico,0.7008403,10.0,7.3768445,97.87,0.299535,1785.0,-23400.0,0.0,0.6155,737300000000.0
1994,Mexico,0.7008403,10.0,7.838033333333333,98.06666666666666,0.298758,1977.0,-16435.915666666668,0.0,0.6155,747966666666.6666
1995,Mexico,0.7008403,10.0,8.299222166666667,98.26333333333334,0.297981,2169.0,-9471.831333333334,0.0,0.6155,758633333333.3334
1996,Mexico,0.7008403,10.0,8.760411,98.46,0.297204,2361.0,-2507.747,0.0,0.6155,769300000000.0
1997,Mexico,0.7008403,10.0,8.9470083,100.0,0.3049653,2946.0,-7664.937,0.0,0.6155,824600000000.0
2003,North Macedonia,0.4465505,10.0,8.5808955,93.34,0.1438567,3.778,-185.50386,-0.09347834,0.8475,6691000000.0
2004,North Macedonia,0.4465505,10.0,8.9583463,94.96,0.1493458,4.9387406,-451.60609,-0.0048817,0.8475,7004000000.0
2005,North Macedonia,0.4465505,10.0,10.0,94.48,0.1507249,4.3887354,-159.3024,0.00705787,0.8475,7335000000.0
2006,North Macedonia,0.4465505,10.0,9.97806,96.73,0.1720617,4.9909666,-28.548236,0.00458523,0.8295,7711000000.0
2007,North Macedonia,0.4465505,10.0,10.0,98.15,0.1937581,6.3633679,-605.74765,5.400458,0.8295,8211000000.0
2008,North Macedonia,0.4465505,10.0,9.8015144,98.49,0.2223464,6.2227511,-1235.7959,-15.411078,0.8295,8660000000.0
2009,North Macedonia,0.4465505,10.0,9.5616887,98.56,0.2260672,9.2763269,-609.56544,15.507348,0.8295,8629000000.0
2010,North Macedonia,0.4465505,10.0,9.6455086,96.85,0.2346171,26.471027,-198.29492,4.4861382,0.8295,8919000000.0
2011,North Macedonia,0.4465505,10.0,9.659642,97.12,0.2297866,58.912421,-261.70194,-3.8581254,0.8295,9127000000.0
2012,North Macedonia,0.4465505,10.0,9.5121959,97.44,0.2309747,83.173045,-319.13628,12.014728,0.8295,9086000000.0
2013,North Macedonia,0.4465505,10.0,9.4139745,97.71,0.2385533,148.4541,-177.15506,19.501085,0.8295,9351000000.0
2014,North Macedonia,0.4465505,10.0,9.5203333,97.74,0.2446284,188.43163,-54.733524,4.0008806,0.8295,9691000000.0
2015,North Macedonia,0.4465505,10.0,9.5913333,97.9,0.2538888,216.49454,-172.32742,8.1335203,0.8295,10060000000.0
2016,North Macedonia,0.4465505,10.0,9.5913333,97.86,0.2565407,246.70123,-284.30377,11.932588,0.8295,10350000000.0
2017,North Macedonia,0.4465505,10.0,9.7061241,98.01,0.2587202,331.29363,-66.292735,20.320578,0.8295,10460000000.0
2018,North Macedonia,0.4465505,10.0,9.8226789,98.11,0.2581078,349.48472,18.171463,13.429917,0.8295,10760000000.0
2019,North Macedonia,0.4465505,10.0,9.7902299,98.24,0.2615036,416.51452,-376.48692,9.1128173,0.8295,11190000000.0
2020,North Macedonia,0.4465505,10.0,9.7902299,98.46,0.2582622,535.25717,-360.44356,13.074816,0.8295,10660000000.0
2021,North Macedonia,0.4465505,10.0,9.3847985,96.67,0.2603056,673.0496,-374.84951,8.3991657,0.8295,11140000000.0
1994,Malta,0.4172374,9.28,5.9348682,96.62,0.4057414,2.44494,-131.5354,0.0,0.536,4381000000.0
1995,Malta,0.2542898,9.2,6.2162162,94.85,0.4156792,3.8053557,-379.87674,12.852726,0.536,4659000000.0
1996,Malta,0.1629476,9.24,6.2967978,95.15,0.453145,4.8189531,-422.33048,57.600397,0.536,4835000000.0
1997,Malta,0.1629476,9.28,6.3773794,96.53,0.47131,15.31545,-226.70044,5.1421376,0.536,5089000000.0
1998,Malta,0.1629476,9.32,6.457961,98.73,0.4892486,6.518016,-232.94009,25.755599,0.536,5350000000.0
1999,Malta,0.1629476,9.36,6.5385425,99.71,0.5028626,184.91886,-134.4131,24.061701,0.536,5603000000.0
2000,Malta,0.1629476,9.4,6.6191241,99.6,0.5035115,170.89762,-480.42518,21.548025,0.536,6705000000.0
2001,Malta,0.1629476,9.4,7.6092732,99.77,0.484782,119.71664,-149.66479,3.0916891,0.536,6627000000.0
2002,Malta,0.1629476,10.0,8.620487,99.83,0.4783262,297.65847,106.23764,6.3695319,0.8495,6797000000.0
2003,Malta,0.1629476,10.0,6.0,99.62,0.4725348,461.99852,-156.27945,17.540211,0.8495,7074000000.0
2004,Malta,0.5063824,10.0,6.0,99.16,0.4949377,5626.5529,-231.66207,86.638792,0.8495,7083000000.0
2005,Malta,0.8205042,10.0,7.8773664,99.59,0.5194429,18657.847,-417.87142,197.04908,0.8495,7323000000.0
2006,Malta,0.8803361,10.0,8.0781838,98.92,0.5220765,27880.389,-530.70035,195.76572,0.8495,7507000000.0
2007,Malta,0.9401681,10.0,8.7316726,97.32,0.5252486,51477.032,-159.23913,98.98083,0.8495,7865000000.0
2008,Malta,1.0,10.0,9.0137296,96.84,0.495243,50427.585,-76.962232,33.792548,0.929,8166000000.0
2009,Malta,1.0,10.0,8.8311068,97.7,0.508238,59913.946,-557.79439,104.47408,0.929,8074000000.0
2010,Malta,1.0,10.0,9.2510143,97.19,0.5083014,56770.381,-419.70257,170.72588,0.929,8521000000.0
2011,Malta,1.0,10.0,9.3200206,96.69,0.5098088,65618.811,-13.009178,115.18725,0.929,8561000000.0
2012,Malta,1.0,10.0,9.217,97.04,0.5340527,75909.691,151.21509,175.37907,0.929,8914000000.0
2013,Malta,1.0,10.0,9.3304181,96.81,0.5409288,88376.989,270.31405,177.59851,0.929,9402000000.0
2014,Malta,1.0,10.0,9.6483333,96.3,0.5302777,87508.44,991.7281,192.81009,0.912,10120000000.0
2015,Malta,1.0,10.0,9.8416667,93.51,0.5412238,86291.158,300.54251,296.34255,0.912,11090000000.0
2016,Malta,1.0,10.0,9.825992,90.33,0.5152288,90303.908,-66.359745,41.36085,0.912,11470000000.0
2017,Malta,1.0,10.0,10.0,89.64,0.5571251,110959.19,802.65551,87.847092,0.912,12710000000.0
2018,Malta,1.0,10.0,10.0,89.78,0.5296926,113880.09,868.29661,135.57098,0.912,13660000000.0
2019,Malta,1.0,10.0,10.0,90.45,0.5227004,119281.29,1440.9125,121.73387,0.912,14630000000.0
2020,Malta,1.0,10.0,8.5506078,89.94,0.5340825,139128.86,348.60075,95.198048,0.912,13440000000.0
2021,Malta,1.0,10.0,9.1104392,89.04,0.5175822,136740.61,214.46311,177.16756,0.912,15120000000.0
1982,Malaysia,1.0,10.0,6.851318,96.73,0.2808235,457.07147,-3585.2659,-15.414973,0.539,47310000000.0
1983,Malaysia,1.0,10.0,7.1273273,95.37,0.3026857,380.6184,-3482.1756,-14.647281,0.539,50270000000.0
1984,Malaysia,1.0,10.0,7.4033367,94.74,0.3145326,381.4433,-1656.8232,-14.507337,0.539,54170000000.0
1985,Malaysia,1.0,10.0,7.679346,97.55,0.3333671,340.408,-600.07048,-12.88742,0.539,53620000000.0
1986,Malaysia,1.0,10.0,7.7060394,98.1,0.3162266,309.25855,-101.49367,-21.305924,0.539,54280000000.0
1987,Malaysia,1.0,10.0,7.7327327,98.31,0.3095936,315.30809,2575.3696,-33.338118,0.539,57100000000.0
1988,Malaysia,1.0,10.0,7.7594261,98.31,0.3024846,356.49836,1867.2793,-57.660364,0.539,62770000000.0
1989,Malaysia,1.0,10.0,7.7861195,98.99,0.3785257,371.39792,314.52558,-56.850868,0.539,68460000000.0
1990,Malaysia,1.0,10.0,7.8128128,97.24,0.3861786,392.74477,-869.91081,-47.691668,0.539,74630000000.0
1991,Malaysia,1.0,10.0,7.8281615,98.58,0.4081559,429.14831,-4182.8077,-51.271484,0.539,81750000000.0
1992,Malaysia,1.0,10.0,7.8435102,99.46,0.4558522,428.7902,-2167.322,-39.648528,0.539,89010000000.0
1993,Malaysia,0.716397,10.0,7.8588589,99.12,0.4093183,390.52378,-2990.9541,-88.186333,0.539,97820000000.0
1994,Malaysia,0.716397,10.0,7.8742075,99.31,0.4009812,649.60938,-4520.1371,-81.546902,0.539,106800000000.0
1995,Malaysia,0.716397,10.0,7.8895562,99.07,0.518959,910.17311,-8643.5729,0.0,0.539,117300000000.0
1996,Malaysia,0.6565651,10.0,7.9017618,95.98,0.4635931,1126.0642,-4461.9462,0.0,0.539,129100000000.0
1997,Malaysia,0.5967332,10.0,7.9139673,96.42,0.5578339,1384.9,-5935.2515,0.0,0.539,138500000000.0
1998,Malaysia,0.5369012,10.0,7.9261728,95.87,0.5320651,1397.8633,9528.6511,0.0,0.539,128300000000.0
1999,Malaysia,0.5069852499999999,10.0,7.903187225,96.4775,0.53521485,1492.9020249999999,8943.922525,0.0,0.539,135500000000.0
2000,Malaysia,0.4770693,10.0,7.88020165,97.08500000000001,0.5383646,1587.94075,8359.193949999999,0.0,0.539,142700000000.0
2001,Malaysia,0.44715335,10.0,7.857216075,97.6925,0.5415143499999999,1682.979475,7774.465375,0.0,0.539,149900000000.0
2002,Malaysia,0.4172374,10.0,7.8342305,98.3,0.5446641,1778.0182,7189.7368,0.0,0.539,157100000000.0
2003,Malaysia,0.4172374,10.0,7.869251,98.55,0.5783577,1083.1579,13381.158,0.0,0.539,166200000000.0
2004,Malaysia,0.4172374,10.0,7.9420984,98.65,0.6081271,1026.3611,15079.434,0.0,0.539,177400000000.0
2005,Malaysia,0.4172374,10.0,9.6594923,98.91,0.5802745,1714.8148,19979.946,0.0,0.539,186900000000.0
2006,Malaysia,0.4172374,10.0,9.7457244,99.13,0.6135793,5511.6523,26199.509,-72.439032,0.539,197300000000.0
2007,Malaysia,0.4172374,10.0,9.72704,99.14,0.6691892,12524.24,29770.093,-54.335785,0.539,209800000000.0
2008,Malaysia,0.7008403,10.0,9.2851287,99.56,0.5976326,11674.506,38914.369,186.62527,0.539,219900000000.0
2009,Malaysia,0.4172374,10.0,9.3871022,99.58,0.6256151,20150.095,31800.961,-44.87639,0.563,216600000000.0
2010,Malaysia,0.1629476,10.0,9.5019326,99.7,0.6421892,25049.924,25643.752,-34.369736,0.563,232700000000.0
2011,Malaysia,0.1629476,10.0,9.2151212,99.76,0.6613997,26561.654,32491.635,-43.464201,0.563,245000000000.0
2012,Malaysia,0.1629476,10.0,9.5274109,99.77,0.6606311,32857.226,16315.758,78.877148,0.563,258400000000.0
2013,Malaysia,0.1629476,10.0,9.4873499,99.79,0.6740736,40253.573,11205.218,-4.7120077,0.563,270500000000.0
2014,Malaysia,0.4172374,10.0,9.589,99.8,0.6745471,45697.225,14846.482,103.32309,0.563,286800000000.0
2015,Malaysia,0.4172374,10.0,9.6396667,99.85,0.6611429,47694.623,9067.5344,-309.38528,0.563,301400000000.0
2016,Malaysia,0.4172374,10.0,9.6405787,99.72,0.6511685,49433.845,7132.7967,26.84169,0.563,314800000000.0
2017,Malaysia,0.4172374,10.0,9.6405787,99.74,0.6657956,58143.687,8960.1714,-6.3790081,0.563,333100000000.0
2018,Malaysia,0.4172374,10.0,9.5300415,99.81,0.6587078,68104.235,8026.4009,-22.308231,0.563,349200000000.0
2019,Malaysia,0.4172374,10.0,9.6961382,99.89,0.6475544,83988.981,12795.414,89.021909,0.563,364600000000.0
2020,Malaysia,0.4172374,10.0,9.2767746,99.49,0.7321554,104849.83,14137.955,-100.07064,0.563,344700000000.0
2021,Malaysia,0.4172374,10.0,8.8495768,99.47,0.7271172,114841.86,14493.419,-112.67881,0.563,356100000000.0
1981,Netherlands,1.0,10.0,9.2720721,99.08,0.4883082,6098.7446,3825.9805,-155.26298,0.4475,370100000000.0
1982,Netherlands,1.0,10.0,9.101368,98.98,0.4925534,6418.7464,5025.237,-248.52115,0.4475,365600000000.0
1983,Netherlands,1.0,10.0,8.930664,99.01,0.5106866,7452.4392,5088.7745,-123.49538,0.4475,373100000000.0
1984,Netherlands,1.0,10.0,8.75996,98.78,0.5271959,7048.8801,6380.1978,-44.900012,0.4475,384500000000.0
1985,Netherlands,1.0,10.0,8.5892559,99.01,0.5644052,10473.304,4247.7187,-39.158249,0.4475,394500000000.0
1986,Netherlands,1.0,10.0,8.7232566,98.82,0.5797887,18111.314,4318.2398,-175.6541,0.4475,405500000000.0
1987,Netherlands,1.0,10.0,8.8572573,98.87,0.6086458,21772.152,4186.5037,19.011466,0.4475,413300000000.0
1988,Netherlands,1.0,10.0,8.9912579,98.87,0.597087,25856.464,7131.9578,-122.61368,0.4475,427500000000.0
1989,Netherlands,1.0,10.0,9.1252586,98.5,0.6171497,34038.11,10038.843,-210.03678,0.4475,446400000000.0
1990,Netherlands,1.0,10.0,9.2592593,98.6,0.6093754,33255.089,8088.8218,-72.60345,0.4475,465100000000.0
1991,Netherlands,1.0,10.0,9.2069637,98.55,0.6105304,42096.41,7466.488,-47.246036,0.4475,476400000000.0
1992,Netherlands,1.0,10.0,9.1546681,98.79,0.6101311,44209.029,6846.5024,-123.47642,0.4475,484600000000.0
1993,Netherlands,1.0,10.0,9.1023725,99.27,0.6266177,59663.352,13203.349,-39.364866,0.4475,490600000000.0
1994,Netherlands,1.0,10.0,9.0500769,99.35,0.659218,67258.179,17294.22,-130.32269,0.4475,505200000000.0
1995,Netherlands,1.0,10.0,8.9977813,99.41,0.6578377,91747.071,25772.73,-496.60191,0.4475,520900000000.0
1996,Netherlands,1.0,10.0,9.1982251,99.44,0.7273118,107708.76,21502.347,-263.55499,0.4475,539100000000.0
1997,Netherlands,1.0,10.0,9.3986688,99.47,0.7952862,124066.03,25076.695,-344.37431,0.4475,562500000000.0
1998,Netherlands,1.0,10.0,9.544214525,99.52250000000001,0.79991955,151805.3525,21261.013075,-948.1406824999999,0.5595,586700000000.0
1999,Netherlands,1.0,10.0,9.689760249999999,99.575,0.8045529,179544.675,17445.331149999998,-1551.907055,0.6715,610900000000.0
2000,Netherlands,1.0,10.0,9.835305975,99.6275,0.80918625,207283.9975,13629.649225000001,-2155.6734275,0.7835,635100000000.0
2001,Netherlands,1.0,10.0,9.9808517,99.68,0.8138196,235023.32,9813.9673,-2759.4398,0.8955,659300000000.0
2002,Netherlands,1.0,10.0,9.8099729,99.88,0.8011482,217387.12,11032.389,-26.827471,0.8955,660700000000.0
2003,Netherlands,1.0,10.0,9.6798173,99.93,0.8324063,355375.36,29892.053,-2203.2902,0.8955,661800000000.0
2004,Netherlands,1.0,10.0,9.8294584,99.87,0.8485788,447177.43,44314.391,183.66519,0.8955,674900000000.0
2005,Netherlands,1.0,10.0,9.9875139,99.93,0.8415607,479218.91,41570.269,81.206361,0.8955,688700000000.0
2006,Netherlands,1.0,10.0,10.0,99.93,0.8662741,566162.5,57194.9,-2111.0346,0.8955,712600000000.0
2007,Netherlands,1.0,10.0,10.0,99.86,0.852493,667373.59,50053.546,-15577.776,0.8955,739400000000.0
2008,Netherlands,1.0,10.0,10.0,99.8,0.7781473,428919.16,38962.665,-1386.5274,0.8955,755500000000.0
2009,Netherlands,1.0,10.0,9.4353698,99.86,0.8055147,588087.49,50062.87,667.03787,0.8955,727800000000.0
2010,Netherlands,1.0,10.0,8.8701259,99.85,0.8115952,648722.43,61803.347,-4122.1219,0.8955,737600000000.0
2011,Netherlands,1.0,10.0,8.9352969,99.78,0.7834225,613952.96,81373.336,520.92595,0.8955,749000000000.0
2012,Netherlands,1.0,10.0,8.9569054,99.87,0.7498164,721198.55,89514.058,-11874.217,0.8955,741300000000.0
2013,Netherlands,1.0,10.0,7.9427827,99.85,0.7391215,833337.72,85496.733,999.68459,0.8955,740300000000.0
2014,Netherlands,1.0,10.0,8.0726667,99.63,0.7296184,867512.09,75952.979,-520.68605,0.8955,750900000000.0
2015,Netherlands,1.0,10.0,8.1086667,97.17,0.7242132,778820.05,40162.125,-3757.9551,0.8955,765600000000.0
2016,Netherlands,1.0,10.0,8.1161202,93.82,0.7268335,843027.02,55493.17,-1287.9882,0.8955,782400000000.0
2017,Netherlands,1.0,10.0,8.3333333,91.58,0.74777,1013251.4,74312.15,-332.41762,0.8955,805100000000.0
2018,Netherlands,1.0,10.0,8.3333333,90.91,0.7365163,918837.31,85142.065,-606.65718,0.8955,824100000000.0
2019,Netherlands,1.0,10.0,8.3333333,91.2,0.7283602,1101720.6,62998.006,-453.50776,0.8955,840300000000.0
2020,Netherlands,1.0,10.0,7.8343716,88.27,0.7162268,1282259.4,46848.675,-62.783992,0.8955,807600000000.0
2021,Netherlands,1.0,10.0,8.0294679,85.28,0.7089013,1370605.7,124923.91,734.28282,0.8955,857600000000.0
1980,Norway,0.4172374,9.4,7.1851852,93.89,0.1335638,500.53945,1078.6878,0.0,0.436,164300000000.0
1981,Norway,0.4172374,9.52,7.5072406,93.77,0.1372667,427.79627,2136.7646,0.0,0.436,166900000000.0
1982,Norway,0.4172374,9.64,7.829296,96.9,0.1346405,401.76817,638.76686,0.0,0.436,167300000000.0
1983,Norway,0.4172374,9.76,8.1513514,94.61,0.1758253,439.51678,1956.3872,0.0,0.436,174000000000.0
1984,Norway,0.4172374,9.88,8.4734067,97.14,0.2037967,371.32947,2881.8228,0.0,0.436,184500000000.0
1985,Norway,0.4172374,10.0,8.7954621,94.53,0.2819044,451.57166,3030.3871,0.0,0.4395,194800000000.0
1986,Norway,0.4172374,10.0,8.7382049,89.6,0.3042791,822.43272,-4521.0515,0.0,0.4395,202600000000.0
1987,Norway,0.4172374,10.0,8.6809476,95.21,0.4529438,1301.3817,-4099.2596,0.0,0.4395,206200000000.0
1988,Norway,0.4172374,10.0,8.6236904,96.5,0.3679714,1530.6548,-3888.6213,0.0,0.4395,205700000000.0
1989,Norway,0.4172374,10.0,8.5664331,95.68,0.4200277,2267.1758,223.95572,0.0,0.4395,207800000000.0
1990,Norway,0.4172374,10.0,8.5091758,97.74,0.3886984,2657.52,3985.2588,0.0,0.4395,211800000000.0
1991,Norway,0.4172374,10.0,8.5485485,98.41,0.3861803,3572.0659,5026.7707,0.0,0.4395,218300000000.0
1992,Norway,0.4172374,10.0,8.5879213,97.61,0.354655,4005.9178,4470.9947,-172.17795,0.4395,226100000000.0
1993,Norway,0.7008403,10.0,8.627294,94.98,0.4186509,5092.7992,3522.2082,-31.293482,0.4395,232600000000.0
1994,Norway,0.7008403,10.0,8.6666667,97.57,0.4137978,4918.7943,3760.2105,-156.73861,0.4395,244300000000.0
1995,Norway,0.7606722,10.0,8.7060394,97.06,0.4181982,6374.351,5232.5283,-169.58241,0.4395,254500000000.0
1996,Norway,0.8205042,10.0,8.7648315,98.12,0.4831698,8946.2989,10968.919,-127.38181,0.4395,267300000000.0
1997,Norway,0.8803361,10.0,8.8236236,98.56,0.5311052,12825.293,10035.949,-183.92574,0.4395,281400000000.0
1998,Norway,0.9401681,10.0,8.8824157,98.9,0.5549653,25280.132,6.1084538,-116.18287,0.4395,288900000000.0
1999,Norway,1.0,10.0,8.9412079,98.79,0.5673637,35166.49,8858.6294,-173.60452,0.4395,294900000000.0
2000,Norway,1.0,10.0,9.0,98.65,0.5953172,43899.192,25078.841,-90.699272,0.4395,304700000000.0
2001,Norway,1.0,10.0,10.0,98.92,0.5934771,41570.753,27545.727,-90.025186,0.5035,311000000000.0
2002,Norway,1.0,10.0,10.0,98.86,0.5648045,55418.694,24269.039,-191.14043,0.5035,315300000000.0
2003,Norway,1.0,10.0,10.0,98.18,0.5827799,76359.347,27697.714,678.07456,0.665,318300000000.0
2004,Norway,1.0,10.0,9.6666667,99.96,0.6469197,99439.735,32999.995,-154.3873,0.665,331000000000.0
2005,Norway,1.0,10.0,9.6666667,99.97,0.7125728,125958.64,49967.488,-279.49508,0.665,339900000000.0
2006,Norway,1.0,10.0,9.6666667,99.98,0.7280287,174889.94,55913.072,-133.198,0.665,348300000000.0
2007,Norway,1.0,10.0,10.0,99.98,0.7779847,248248.06,49732.368,-158.02444,0.665,358400000000.0
2008,Norway,1.0,10.0,9.6666667,99.98,0.724439,203333.0,72915.061,-207.13294,0.665,360200000000.0
2009,Norway,1.0,10.0,10.0,99.98,0.773141,353413.67,45169.002,-122.74018,0.665,353200000000.0
